Id,URI,Language,Name,Source_Url,Street1,City,StateTer,Zip,Phone/0,CFO_Agency,Fed_Branch,Contact_Url/0/Url,Contact_Url/0/Description,Contact_Url/0/Language,Contact_Url/1/Url,Contact_Url/1/Description,Contact_Url/1/Language,Contact_Url/2/Url,Contact_Url/2/Description,Contact_Url/2/Language,Contact_Url/3/Url,Contact_Url/3/Description,Contact_Url/3/Language,Contact_Url/4/Url,Contact_Url/4/Description,Contact_Url/4/Language,Contact_Url/5/Url,Contact_Url/5/Description,Contact_Url/5/Language,Contact_Url/6/Url,Contact_Url/6/Description,Contact_Url/6/Language,Web_Url/0/Url,Web_Url/0/Description,Web_Url/0/Language,In_Person_Url/0/Url,In_Person_Url/0/Description,In_Person_Url/0/Language,In_Person_Url/1/Url,In_Person_Url/1/Description,In_Person_Url/1/Language,In_Person_Url/2/Url,In_Person_Url/2/Description,In_Person_Url/2/Language,Description,Parent/Id,Parent/URI,Parent/Name,Child/0/Id,Child/0/URI,Child/0/Name,Child/1/Id,Child/1/URI,Child/1/Name,Child/2/Id,Child/2/URI,Child/2/Name,Alt_Language/0/Id,Alt_Language/0/URI,Alt_Language/0/Name,Alt_Language/0/Language,Tollfree/0,Email
50180,null/api/USAGovAPI/contacts.json/contact/50180,es,Servicio de Alimentos y Nutrición,http://www.usa.gov/gobiernousa/directorios/federal/servicio-alimentos-nutricion.shtml,3101 Park Center Drive,Alexandria,VA,22302,703-305-2281,,,,,,,,,,,,,,,,,,,,,,,,http://www.fns.usda.gov/es,Servicio de Alimentos y Nutrición,es,,,,,,,,,," El <a href=""http://www.fns.usda.gov/es"">Servicio de Alimentos y Nutrición</a> brinda acceso a alimentos, a una dieta saludable y a educación sobre nutrición a niños y personas de bajos ingresos.",50072,null/api/USAGovAPI/contacts.json/contact/50072,Departamento de Agricultura,,,,,,,,,,48059,null/api/USAGovAPI/contacts.json/contact/48059,Food and Nutrition Service,en,,webmaster@fns.usda.gov
50181,null/api/USAGovAPI/contacts.json/contact/50181,es,Servicio de Inspección Sanitaria de Animales y Plantas,http://www.usa.gov/gobiernousa/directorios/federal/servicio-inspeccion-sanitaria-animales-plantas.shtml,"1400 Independence Ave., SW",Washington,DC,20250,,,,,,,,,,,,,,,,,,,,,,,,,http://www.aphis.usda.gov,Servicio de Inspección Sanitaria de Animales y Plantas (en inglés),es,,,,,,,,,,"El <a class=""fn org"" title=""Servicio de Inspección Sanitaria de Animales y Plantas"" href=""http://www.aphis.usda.gov/"">Servicio de Inspección Sanitaria de Animales y Plantas</a> (en inglés) tiene como misión proteger y promover el bienestar agrícola de la nación, regular organismos transgénicos y gestionar la vida silvestre. El Servicio es parte del Departamento de Agricultura de Estados Unidos.",50072,null/api/USAGovAPI/contacts.json/contact/50072,Departamento de Agricultura,,,,,,,,,,49085,null/api/USAGovAPI/contacts.json/contact/49085,Animal and Plant Health Inspection Service,en,,webmaster@aphis.usda.gov
50182,null/api/USAGovAPI/contacts.json/contact/50182,es,Instituto Nacional de Alimentos y Agricultura,http://www.usa.gov/gobiernousa/directorios/federal/instituto-nacional-alimentos-agricultura.shtml,"1400 Independence Ave., SW",Washington,DC,20250-2215,202-720-2908,,,,,,,,,,,,,,,,,,,,,,,,http://www.nifa.usda.gov,Instituto Nacional de Alimentos y Agricultura (en inglés),es,,,,,,,,,,"El <a class=""fn org"" title=""Instituto Nacional de Alimentos y Agricultura"" href=""http://www.csrees.usda.gov/"">Instituto Nacional de Alimentos y Agricultura</a> (en inglés) es parte del Departamento de Agricultura de Estados Unidos. La misión del Instituto  es fomentar el conocimiento de la agricultura, el medio ambiente, y la salud y bienestar de los seres humanos.",50072,null/api/USAGovAPI/contacts.json/contact/50072,Departamento de Agricultura,,,,,,,,,,48084,null/api/USAGovAPI/contacts.json/contact/48084,National Institute of Food and Agriculture,en,,
50183,null/api/USAGovAPI/contacts.json/contact/50183,es,División de Pesos y Medidas,http://www.usa.gov/gobiernousa/directorios/federal/division-pesos-medidas.shtml,"100 Bureau Drive, Stop 2600",Gaithersburg,MD,20899-2600,301-975-4004,,,,,,,,,,,,,,,,,,,,,,,,http://www.nist.gov/owm,División de Pesos y Medidas (en inglés),es,,,,,,,,,,"La <a class=""fn org"" title=""División de Pesos y Medidas"" href=""http://www.nist.gov/pml/wmd/"">División de Pesos y Medidas</a> (en inglés) promueve uniformidad en las leyes para lograr equidad y uniformidad en el mercado.",50073,null/api/USAGovAPI/contacts.json/contact/50073,Departamento de Comercio,,,,,,,,,,55928,null/api/USAGovAPI/contacts.json/contact/55928,Weights and Measures Division,en,,owm@nist.gov
50184,null/api/USAGovAPI/contacts.json/contact/50184,es,Programa de Inspección de Pescados y Mariscos,http://www.usa.gov/gobiernousa/directorios/federal/programa-inspeccion-pescados-mariscos.shtml,1315 East-West Hwy. <br />F/SI - Room 10837,Silver Spring,MD,20910,301-713-2355,,,,,,,,,,,,,,,,,,,,,,,,http://www.seafood.nmfs.noaa.gov,Programa de Inspección de Pescados y Mariscos (en inglés),es,,,,,,,,,,"El <a href=""http://www.seafood.nmfs.noaa.gov"">Programa de Inspección de Pescados y Mariscos</a> supervisa el control de pesca en EE. UU. y proporciona un servicio de inspección voluntaria al sector. Este programa brinda servicios de evaluación de calidad, calificación y certificación. Además otorga marcas oficiales a los productos que cumplen los requisitos necesarios tales como el Grado A, Procesada Bajo Inspección Federal e Inspección de Lote.",50073,null/api/USAGovAPI/contacts.json/contact/50073,Departamento de Comercio,,,,,,,,,,55896,null/api/USAGovAPI/contacts.json/contact/55896,Seafood Inspection Program,en,1-800-422-2750 (en inglés y español),
50186,null/api/USAGovAPI/contacts.json/contact/50186,es,Comité Nacional de Apoyo de los Empleadores a la Guardia Nacional y la Reserva,http://www.usa.gov/gobiernousa/directorios/federal/comite-nacional-apoyo-a-empleadores-guardia-nacional-reserva.shtml,"1555 Wilson Blvd., Suite 200",Arlington,VA,22209-2405,,,,,,,,,,,,,,,,,,,,,,,,,http://www.esgr.com,Comité Nacional de Apoyo de los Empleadores a la Guardia Nacional y la Reserva (en inglés),es,,,,,,,,,,"El <a class= ""fn org"" title=""Comité Nacional de Apoyo de los Empleados a la Guardia Nacional y la Reserva"" href=""http://www.esgr.mil/"">Comité Nacional de Apoyo de los Empleadores a la Guardia Nacional y la Reserva</a> (ESGR, por su sigla en inglés) brinda apoyo, consultoría y mediación a los empleadores civiles de trabajadores que pertenecen a la Guardia Nacional y la Reserva.",50074,null/api/USAGovAPI/contacts.json/contact/50074,Departamento de Defensa &ndash, DOD,,,,,,,,,,,,,,1-800-336-4590
50187,null/api/USAGovAPI/contacts.json/contact/50187,es,Oficina de Ayuda Federal para Estudiantes,http://www.usa.gov/gobiernousa/directorios/federal/oficina-ayuda-federal-estudiantes.shtml,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,http://studentaid.ed.gov/PORTALSWebApp/students/spanish/index.jsp,Oficina de Ayuda Federal para Estudiantes,es,,,,,,,,,,"La <a class=""fn org"" title=""Oficina de Ayuda Federal para Estudiantes"" href=""http://studentaid.ed.gov/PORTALSWebApp/students/spanish/index.jsp"">Oficina de Ayuda Federal para Estudiantes</a> tiene como misión asegurarse de que todas las personas que satisfacen los requisitos de elegibilidad puedan aprovechar los programas de ayuda financiera del Gobierno federal  con el fin de realizar sus estudios secundarios.",50075,null/api/USAGovAPI/contacts.json/contact/50075,Departamento de Educación,,,,,,,,,,49322,null/api/USAGovAPI/contacts.json/contact/49322,Federal Student Aid Information Center,en,1-800-433-3243 (pida un traductor),studentaid@ed.gov
50189,null/api/USAGovAPI/contacts.json/contact/50189,es,Centro de Información del Departamento de Educación,http://www.usa.gov/gobiernousa/directorios/federal/centro-informacion.shtml,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.ed.gov/about/offices/list/oco/customer.html,Centro de Información del Departamento de Educación,es,,,,,,,,,,"El <a class=""fn org"" title=""Centro de Información del Departamento de Educación"" href=""http://www2.ed.gov/about/offices/list/oco/customer.html"">Centro de Información del Departamento de Educación</a> (en inglés) es el centro de información sobre educación más importante del Gobierno federal.",50075,null/api/USAGovAPI/contacts.json/contact/50075,Departamento de Educación,,,,,,,,,,,,,,1-800-872-5327 (para español presione el 1),
50190,null/api/USAGovAPI/contacts.json/contact/50190,es,Centro de Publicaciones,http://www.usa.gov/gobiernousa/directorios/federal/centro-publicaciones.shtml,PO Box 1398,Jessup,MD,20794-1398,,,,,,,,,,,,,,,,,,,,,,,,,http://www2.ed.gov/about/pubs/intro/index.html,Centro de Publicaciones (en inglés),es,,,,,,,,,,"El <a class=""fn org"" title=""Centro de Publicaciones del Departamento de Educación "" href=""http://www2.ed.gov/about/pubs/intro/index.html"">Centro de Publicaciones del Departamento de Educación</a> (en inglés) ofrece recursos y  herramientas educativas para estudiantes, padres y profesores.",50075,null/api/USAGovAPI/contacts.json/contact/50075,Departamento de Educación,,,,,,,,,,,,,,1-877-433-7827 (para español presione el 2),edpubs@inet.ed.gov (en inglés)
50192,null/api/USAGovAPI/contacts.json/contact/50192,es,Oficina de Servicios de Visas,http://www.usa.gov/gobiernousa/directorios/federal/oficina-servicios-visas.shtml,,Washington,DC,20520,"202-663-1225 (8:30 a.m.-5 p.m., hora del Este, de lunes a viernes)",No,EXEC,,,,,,,,,,,,,,,,,,,,,,http://www.travel.state.gov/content/travel/english.html,Oficina de Servicios de Visas,es,,,,,,,,,,"La <a class=""fn org"" title=""Oficina de Servicios de Visas"" href=""http://www.travel.state.gov/content/travel/english.html"">Oficina de Servicios de Visas</a> (en inglés) del Departamento de Estado supervisa los trámites para visas de inmigrantes y no inmigrantes que se realizan en los consulados de Estados Unidos por todo el mundo. En el desempeño de esta función, la Oficina colabora con el Departamento de Seguridad Nacional.",50077,null/api/USAGovAPI/contacts.json/contact/50077,Departamento de Estado,,,,,,,,,,48161,null/api/USAGovAPI/contacts.json/contact/48161,Visa Services,en,,usvisa@state.gov
50193,null/api/USAGovAPI/contacts.json/contact/50193,es,Oficina de Servicios para Ciudadanos en el Exterior,http://www.usa.gov/gobiernousa/directorios/federal/servicios-ciudadanos-estadounidenses-exterior.shtml,,Washington,DC,20520,,,,,,,,,,,,,,,,,,,,,,,,,http://www.travel.state.gov,Oficina de Servicios para Ciudadanos en el Exterior (en inglés),es,,,,,,,,,,"Contacte a la <a class=""fn org"" title=""Oficina de Servicios para Ciudadanos en el Exterior"" href=""http://travel.state.gov"">Oficina de Servicios para Ciudadanos en el Exterior</a> (en inglés) del Departamento de Estado para asistencia en situaciones sean o no de emergencia, relacionadas con estadounidenses en el extranjero.",50077,null/api/USAGovAPI/contacts.json/contact/50077,Departamento de Estado,,,,,,,,,,,,,,1-888-407-4747 (en inglés),
50194,null/api/USAGovAPI/contacts.json/contact/50194,es,Administración de Control de Drogas,http://www.usa.gov/gobiernousa/directorios/federal/administracion-control-drogas.shtml,8701 Morrisette Dr.,Springfield,VA,22152,202-307-1000,,,,,,,,,,,,,,,,,,,,,,,,http://www.dea.gov,Administración de Control de Drogas (en inglés),es,,,,,,,,,,"La <a href=""http://www.justice.gov/dea/"">Administración de Control de Drogas</a> (en inglés) es la entidad federal que se encarga de combatir el tráfico y el consumo de drogas en Estados Unidos, así como de coordinar investigaciones estadounidenses relacionadas a las drogas en el exterior. ",50080,null/api/USAGovAPI/contacts.json/contact/50080,Departamento de Justicia,,,,,,,,,,52688,null/api/USAGovAPI/contacts.json/contact/52688,Drug Enforcement Administration,en,,
50195,null/api/USAGovAPI/contacts.json/contact/50195,es,Ley para Estadounidenses con Discapacidades,http://www.usa.gov/gobiernousa/directorios/federal/ley-estadounidenses-con-discapacidades.shtml,"950 Pennsylvania Ave., NW",Washington,DC,20530,,,,,,,,,,,,,,,,,,,,,,,,,http://www.justice.gov/crt/about/drs/drshome_spanish.php,Ley para Estadounidenses con Discapacidades,es,,,,,,,,,,"La <a class=""fn org"" title=""Ley para Estadounidenses con Discapacidades"" href=""http://www.justice.gov/crt/about/drs/drshome_spanish.php"">Ley para Estadounidenses con Discapacidades</a> fue ratificada en 1990. Como parte de las leyes de derechos civiles, la Ley para Estadounidenses con Discapacidades prohíbe la discriminación contra personas discapacitadas en ciertas circunstancias, como en empleo, acceso a instalaciones y otras.",50080,null/api/USAGovAPI/contacts.json/contact/50080,Departamento de Justicia,,,,,,,,,,55835,null/api/USAGovAPI/contacts.json/contact/55835,Americans with Disabilities Act Information Line,en,1-800-514-0301,
50196,null/api/USAGovAPI/contacts.json/contact/50196,es,Centro para la Seguridad Alimentaria y la Nutrición Aplicada,http://www.usa.gov/gobiernousa/directorios/federal/centro-seguridad-alimentaria-nutricion-aplicada.shtml,5100 Paint Branch Parkway HFS-555,College Park,MD,20740-3835,,,,,,,,,,,,,,,,,,,,,,,,,http://www.fda.gov/Food/default.htm,Centro para la Seguridad Alimentaria y la Nutrición Aplicada (en inglés),es,,,,,,,,,,"El <a class=""fn org"" title=""Centro para la Seguridad Alimentaria y la Nutrición Aplicada"" href=""http://www.fda.gov/Food/default.htm"">Centro Nacional de Respuesta</a> (en inglés) ofrece diversos recursos e información a consumidores, profesionales de la salud, educadores y la industria sobre los procesos de seguridad de alimentos y bebidas.",50095,null/api/USAGovAPI/contacts.json/contact/50095,Administración de Alimentos y Medicamentos,,,,,,,,,,52678,null/api/USAGovAPI/contacts.json/contact/52678,Center for Food Safety and Applied Nutrition,en,1-888-723-3366 (pregunte por un traductor),
50197,null/api/USAGovAPI/contacts.json/contact/50197,es,Localizador de Cuidados de Personas Mayores,http://www.usa.gov/gobiernousa/directorios/federal/localizador-cuidados-personas-mayores.shtml,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.eldercare.gov,Localizador de Cuidados de Personas Mayores (en inglés),es,,,,,,,,,,"El <a class=""fn org"" title=""Localizador de Cuidados de Personas Mayores"" href=""http://www.eldercare.gov "">Localizador de Cuidados de Personas Mayores</a> (en inglés) es un servicio público de la Administración de Asuntos sobre la Vejez que le ayuda al público a encontrar servicios para las personas de la tercera edad y sus familiares.",50162,null/api/USAGovAPI/contacts.json/contact/50162,Administración de Asuntos sobre la Vejez,,,,,,,,,,48028,null/api/USAGovAPI/contacts.json/contact/48028,Eldercare Locator,en,"1-800-677-1116 (para español diga ""español"")",eldercarelocator@n4a.org
50198,null/api/USAGovAPI/contacts.json/contact/50198,es,Oficina para el Cumplimiento del Sustento de Menores,http://www.usa.gov/gobiernousa/directorios/federal/oficina-cumplimiento-sustento-menores.shtml,"370 L'Enfant Promenade, SW",Washington,DC,20447,202-401-9373,,,,,,,,,,,,,,,,,,,,,,,,http://www.acf.hhs.gov/programs/cse/,Oficina para el Cumplimiento del Sustento de Menores,es,,,,,,,,,,"La misión de la <a href=""http://www.consumerfinance.gov/es/"">Oficina para el Cumplimiento del Sustento de Menores</a> es mejorar el bienestar de los niños mediante medidas que aseguren asistencia para obtener apoyo económico y médico a menores a través de la localización de los padres, el establecimiento de la paternidad y las obligaciones de sustento de menores, y el monitoreo y cumplimiento de tales obligaciones.",50081,null/api/USAGovAPI/contacts.json/contact/50081,Departamento de Salud y Servicios Humanos &ndash, HHS,,,,,,,,,,48104,null/api/USAGovAPI/contacts.json/contact/48104,Office of Child Support Enforcement (OCSE),en,
50199,null/api/USAGovAPI/contacts.json/contact/50199,es,Centro de Información sobre el Bienestar de Menores,http://www.usa.gov/gobiernousa/directorios/federal/centro-informacion-bienestar-menores.shtml,"1250 Maryland Ave., SW, 8th Fl.",Washington,DC,20024,703-385-7565,,,,,,,,,,,,,,,,,,,,,,,,http://www.childwelfare.gov/,Centro de Información sobre el Bienestar de Menores (en inglés),es,,,,,,,,,,"El <a class=""fn org"" title=""Centro de Información sobre el Bienestar de Menores "" href=""http://www.childwelfare.gov/"">Centro de Información sobre el Bienestar de Menores</a> (en inglés) promueve la seguridad y bienestar de niños y jóvenes a través de diversos recursos, herramientas y publicaciones que cubren temas como adopción, prevención del abuso infantil, cuidado y atención fuera del hogar, etc.",50081,null/api/USAGovAPI/contacts.json/contact/50081,Departamento de Salud y Servicios Humanos &ndash, HHS,,,,,,,,,,48016,null/api/USAGovAPI/contacts.json/contact/48016,Child Welfare Information Gateway,en,1-800-394-3366 (para español presione el 3)
50201,null/api/USAGovAPI/contacts.json/contact/50201,es,Línea Nacional de Niños Fugitivos,http://www.usa.gov/gobiernousa/directorios/federal/linea-nacional-ninos-fugitivos.shtml,3080 N. Lincoln Ave.,Chicago,IL,60657,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nrscrisisline.org,Línea Nacional de Niños Fugitivos (en inglés),es,,,,,,,,,,"La <a class=""fn org"" title=""Línea Nacional de Niños Fugitivos"" href=""http://www.1800runaway.org/"">Línea Nacional de Niños Fugitivos</a> (en inglés) tiene como misión ayudar a los jóvenes estadounidenses fugitivos o sin hogar a alejarse de la vida en las calles.",50081,null/api/USAGovAPI/contacts.json/contact/50081,Departamento de Salud y Servicios Humanos &ndash, HHS,,,,,,,,,,,,,,1-800-786-2929 (pida un traductor)
50203,null/api/USAGovAPI/contacts.json/contact/50203,es,Centro Nacional de Prevención e Información,http://www.usa.gov/gobiernousa/directorios/federal/centro-nacional-prevencion-e-informacion.shtml,PO Box 6003,Rockville,MD,20849,,,,,,,,,,,,,,,,,,,,,,,,,http://www.cdcnpin.org/scripts/espanol/index.asp,Centro Nacional de Prevención e Información,es,,,,,,,,,,"El <a class=""fn org"" title=""Centro Nacional de Prevención e Información de los CDC "" href=""http://www.cdcnpin.org/scripts/espanol/index.asp"">Centro Nacional de Prevención e Información de los CDC</a>  es el servicio de referencia y distribución de información sobre el VIH/SIDA, enfermedades de transmisión sexual y tuberculosis.",50203,null/api/USAGovAPI/contacts.json/contact/50203,Centro Nacional de Prevención e Información,50203,null/api/USAGovAPI/contacts.json/contact/50203,Centro Nacional de Prevención e Información,,,,,,,,,,,1-800-458-5231,
